tanggal,provinsi,komoditas,harga,harga_nasional,gap_dari_nasional,gap_pct,perubahan_harian,rolling_7d,rolling_30d,volatilitas_7d,tahun,bulan,minggu,hari,status_pasokan
2026-01-28,Sumatera Utara,Beras Medium I,15200.0,15850.0,-650.0,-4.1,50.0,15185.714285714286,15205.0,37.79644730092489,2026,1,5,2,NORMAL
2026-01-29,Sumatera Utara,Beras Medium I,15200.0,15850.0,-650.0,-4.1,0.0,15178.57142857143,15204.761904761905,26.726124191246335,2026,1,5,3,NORMAL
2026-01-30,Sumatera Utara,Beras Medium I,15200.0,15868.181818181818,-668.181818181818,-4.21,0.0,15178.57142857143,15204.545454545454,26.726124191246335,2026,1,5,4,NORMAL
2026-02-02,Sumatera Utara,Beras Medium I,15200.0,15872.727272727272,-672.7272727272721,-4.24,0.0,15178.57142857143,15204.347826086956,26.726124191246335,2026,2,6,0,NORMAL
2026-02-03,Sumatera Utara,Beras Medium I,15200.0,15865.151515151516,-665.1515151515159,-4.19,0.0,15185.714285714286,15204.166666666666,24.397501823716812,2026,2,6,1,NORMAL
2026-02-04,Sumatera Utara,Beras Medium I,15200.0,15880.30303030303,-680.30303030303,-4.28,0.0,15192.857142857143,15204.0,18.89822365046478,2026,2,6,2,NORMAL
2026-02-05,Sumatera Utara,Beras Medium I,15100.0,15868.181818181818,-768.181818181818,-4.84,-100.0,15185.714285714286,15200.0,37.79644730092489,2026,2,6,3,NORMAL
2026-02-06,Sumatera Utara,Beras Medium I,15100.0,15866.666666666666,-766.6666666666661,-4.83,0.0,15171.42857142857,15196.296296296296,48.79500364742917,2026,2,6,4,NORMAL
2026-02-09,Sumatera Utara,Beras Medium I,15050.0,15869.69696969697,-819.69696969697,-5.17,-50.0,15150.0,15191.07142857143,64.54972243679308,2026,2,7,0,SURPLUS
2026-02-10,Sumatera Utara,Beras Medium I,14950.0,15869.69696969697,-919.69696969697,-5.8,-100.0,15114.285714285714,15182.758620689656,94.49111825230926,2026,2,7,1,SURPLUS
2026-02-11,Sumatera Utara,Beras Medium I,14950.0,15866.666666666666,-916.6666666666661,-5.78,0.0,15078.57142857143,15175.0,103.50983390135589,2026,2,7,2,SURPLUS
2026-02-12,Sumatera Utara,Beras Medium I,14950.0,15874.242424242424,-924.242424242424,-5.82,0.0,15042.857142857143,15168.333333333334,97.59000729485648,2026,2,7,3,SURPLUS
2026-02-13,Sumatera Utara,Beras Medium I,14950.0,15881.818181818182,-931.818181818182,-5.87,0.0,15007.142857142857,15161.666666666666,73.19250547114466,2026,2,7,4,SURPLUS
2026-02-16,Sumatera Utara,Beras Medium I,14950.0,15880.30303030303,-930.30303030303,-5.86,0.0,14985.714285714286,15153.333333333334,62.67831705280678,2026,2,8,0,SURPLUS
